inventory_id,product_id,supplier_id,warehouse_name,warehouse_location,stock_quantity,reorder_level,stock_status,last_restock_date,last_updated
1147,OFF-PA-10001977,8,Office Supply Warehouse,Chicago,229,41,In Stock,2026-06-13,2026-08-06 01:40:20.449387
1148,OFF-PA-10001994,9,Office Supply Warehouse,Chicago,106,23,In Stock,2026-06-23,2026-08-06 01:40:20.449387
1149,OFF-PA-10002001,10,Office Supply Warehouse,Chicago,226,77,In Stock,2026-06-21,2026-08-06 01:40:20.449387
1150,OFF-PA-10002005,11,Office Supply Warehouse,Chicago,493,71,In Stock,2026-07-11,2026-08-06 01:40:20.449387
1151,OFF-PA-10002036,12,Office Supply Warehouse,Chicago,318,28,In Stock,2026-07-14,2026-08-06 01:40:20.449387
1152,OFF-PA-10002105,13,Office Supply Warehouse,Chicago,379,20,In Stock,2026-06-25,2026-08-06 01:40:20.449387
1153,OFF-PA-10002109,14,Office Supply Warehouse,Chicago,183,63,In Stock,2026-07-04,2026-08-06 01:40:20.449387
1154,OFF-PA-10002120,15,Office Supply Warehouse,Chicago,150,73,In Stock,2026-07-04,2026-08-06 01:40:20.449387
1155,OFF-PA-10002137,16,Office Supply Warehouse,Chicago,224,46,In Stock,2026-06-17,2026-08-06 01:40:20.449387
1156,OFF-PA-10002160,17,Office Supply Warehouse,Chicago,293,68,In Stock,2026-07-23,2026-08-06 01:40:20.449387
1157,OFF-PA-10002195,1,Office Supply Warehouse,Chicago,479,54,In Stock,2026-07-23,2026-08-06 01:40:20.449387
1158,OFF-PA-10002222,2,Office Supply Warehouse,Chicago,305,75,In Stock,2026-06-13,2026-08-06 01:40:20.449387
1159,OFF-PA-10002230,3,Office Supply Warehouse,Chicago,453,58,In Stock,2026-06-14,2026-08-06 01:40:20.449387
1160,OFF-PA-10002245,4,Office Supply Warehouse,Chicago,336,54,In Stock,2026-06-30,2026-08-06 01:40:20.449387
1161,OFF-PA-10002246,5,Office Supply Warehouse,Chicago,304,24,In Stock,2026-07-31,2026-08-06 01:40:20.449387
1162,OFF-PA-10002250,6,Office Supply Warehouse,Chicago,147,20,In Stock,2026-07-05,2026-08-06 01:40:20.449387
1163,OFF-PA-10002254,7,Office Supply Warehouse,Chicago,386,49,In Stock,2026-08-05,2026-08-06 01:40:20.449387
1164,OFF-PA-10002259,8,Office Supply Warehouse,Chicago,199,64,In Stock,2026-07-07,2026-08-06 01:40:20.449387
1165,OFF-PA-10002262,9,Office Supply Warehouse,Chicago,332,38,In Stock,2026-07-14,2026-08-06 01:40:20.449387
1166,OFF-PA-10002319,10,Office Supply Warehouse,Chicago,120,28,In Stock,2026-08-01,2026-08-06 01:40:20.449387
1167,OFF-PA-10002333,11,Office Supply Warehouse,Chicago,144,75,In Stock,2026-06-13,2026-08-06 01:40:20.449387
1168,OFF-PA-10002365,12,Office Supply Warehouse,Chicago,464,27,In Stock,2026-06-15,2026-08-06 01:40:20.449387
1169,OFF-PA-10002377,13,Office Supply Warehouse,Chicago,152,49,In Stock,2026-06-22,2026-08-06 01:40:20.449387
1170,OFF-PA-10002421,14,Office Supply Warehouse,Chicago,273,45,In Stock,2026-06-16,2026-08-06 01:40:20.449387
1171,OFF-PA-10002464,15,Office Supply Warehouse,Chicago,215,76,In Stock,2026-07-03,2026-08-06 01:40:20.449387
1172,OFF-PA-10002479,16,Office Supply Warehouse,Chicago,289,23,In Stock,2026-07-12,2026-08-06 01:40:20.449387
1173,OFF-PA-10002499,17,Office Supply Warehouse,Chicago,207,26,In Stock,2026-07-07,2026-08-06 01:40:20.449387
1174,OFF-PA-10002552,1,Office Supply Warehouse,Chicago,146,48,In Stock,2026-07-12,2026-08-06 01:40:20.449387
1175,OFF-PA-10002558,2,Office Supply Warehouse,Chicago,316,77,In Stock,2026-06-08,2026-08-06 01:40:20.449387
1176,OFF-PA-10002581,3,Office Supply Warehouse,Chicago,187,33,In Stock,2026-07-09,2026-08-06 01:40:20.449387
1177,OFF-PA-10002586,4,Office Supply Warehouse,Chicago,117,60,In Stock,2026-06-15,2026-08-06 01:40:20.449387
1178,OFF-PA-10002606,5,Office Supply Warehouse,Chicago,461,44,In Stock,2026-06-18,2026-08-06 01:40:20.449387
1179,OFF-PA-10002615,6,Office Supply Warehouse,Chicago,234,35,In Stock,2026-07-05,2026-08-06 01:40:20.449387
1180,OFF-PA-10002659,7,Office Supply Warehouse,Chicago,209,55,In Stock,2026-07-04,2026-08-06 01:40:20.449387
1181,OFF-PA-10002666,8,Office Supply Warehouse,Chicago,235,52,In Stock,2026-08-01,2026-08-06 01:40:20.449387
1182,OFF-PA-10002689,9,Office Supply Warehouse,Chicago,120,34,In Stock,2026-07-26,2026-08-06 01:40:20.449387
1183,OFF-PA-10002709,10,Office Supply Warehouse,Chicago,184,73,In Stock,2026-07-18,2026-08-06 01:40:20.449387
1184,OFF-PA-10002713,11,Office Supply Warehouse,Chicago,446,76,In Stock,2026-07-24,2026-08-06 01:40:20.449387
1185,OFF-PA-10002741,12,Office Supply Warehouse,Chicago,380,34,In Stock,2026-06-13,2026-08-06 01:40:20.449387
1186,OFF-PA-10002749,13,Office Supply Warehouse,Chicago,51,54,Low Stock,2026-07-20,2026-08-06 01:40:20.449387
1187,OFF-PA-10002751,14,Office Supply Warehouse,Chicago,431,32,In Stock,2026-06-22,2026-08-06 01:40:20.449387
1188,OFF-PA-10002764,15,Office Supply Warehouse,Chicago,401,72,In Stock,2026-07-24,2026-08-06 01:40:20.449387
1189,OFF-PA-10002787,16,Office Supply Warehouse,Chicago,119,27,In Stock,2026-06-30,2026-08-06 01:40:20.449387
1190,OFF-PA-10002870,17,Office Supply Warehouse,Chicago,200,62,In Stock,2026-07-12,2026-08-06 01:40:20.449387
1191,OFF-PA-10002893,1,Office Supply Warehouse,Chicago,110,77,In Stock,2026-08-03,2026-08-06 01:40:20.449387
1192,OFF-PA-10002923,2,Office Supply Warehouse,Chicago,464,62,In Stock,2026-06-29,2026-08-06 01:40:20.449387
1193,OFF-PA-10002947,3,Office Supply Warehouse,Chicago,92,40,In Stock,2026-07-09,2026-08-06 01:40:20.449387
1194,OFF-PA-10002960,4,Office Supply Warehouse,Chicago,328,34,In Stock,2026-06-08,2026-08-06 01:40:20.449387
1195,OFF-PA-10002968,5,Office Supply Warehouse,Chicago,329,42,In Stock,2026-07-19,2026-08-06 01:40:20.449387
1196,OFF-PA-10002986,6,Office Supply Warehouse,Chicago,457,36,In Stock,2026-06-29,2026-08-06 01:40:20.449387
1197,OFF-PA-10003001,7,Office Supply Warehouse,Chicago,500,75,In Stock,2026-08-04,2026-08-06 01:40:20.449387
1198,OFF-PA-10003016,8,Office Supply Warehouse,Chicago,389,35,In Stock,2026-07-16,2026-08-06 01:40:20.449387
1199,OFF-PA-10003022,9,Office Supply Warehouse,Chicago,175,25,In Stock,2026-07-11,2026-08-06 01:40:20.449387
1200,OFF-PA-10003036,10,Office Supply Warehouse,Chicago,453,22,In Stock,2026-06-18,2026-08-06 01:40:20.449387
1201,OFF-PA-10003039,11,Office Supply Warehouse,Chicago,478,74,In Stock,2026-07-24,2026-08-06 01:40:20.449387
1202,OFF-PA-10003063,12,Office Supply Warehouse,Chicago,361,53,In Stock,2026-06-09,2026-08-06 01:40:20.449387
1203,OFF-PA-10003072,13,Office Supply Warehouse,Chicago,466,20,In Stock,2026-06-27,2026-08-06 01:40:20.449387
1204,OFF-PA-10003127,14,Office Supply Warehouse,Chicago,210,55,In Stock,2026-07-19,2026-08-06 01:40:20.449387
1205,OFF-PA-10003129,15,Office Supply Warehouse,Chicago,84,75,In Stock,2026-06-30,2026-08-06 01:40:20.449387
1206,OFF-PA-10003134,16,Office Supply Warehouse,Chicago,201,23,In Stock,2026-07-20,2026-08-06 01:40:20.449387
1207,OFF-PA-10003172,17,Office Supply Warehouse,Chicago,428,79,In Stock,2026-06-13,2026-08-06 01:40:20.449387
1208,OFF-PA-10003177,1,Office Supply Warehouse,Chicago,59,55,In Stock,2026-06-12,2026-08-06 01:40:20.449387
1209,OFF-PA-10003205,2,Office Supply Warehouse,Chicago,253,59,In Stock,2026-06-11,2026-08-06 01:40:20.449387
1210,OFF-PA-10003228,3,Office Supply Warehouse,Chicago,415,60,In Stock,2026-07-14,2026-08-06 01:40:20.449387
1211,OFF-PA-10003256,4,Office Supply Warehouse,Chicago,231,78,In Stock,2026-07-12,2026-08-06 01:40:20.449387
1212,OFF-PA-10003270,5,Office Supply Warehouse,Chicago,101,72,In Stock,2026-06-16,2026-08-06 01:40:20.449387
1213,OFF-PA-10003302,6,Office Supply Warehouse,Chicago,244,80,In Stock,2026-06-14,2026-08-06 01:40:20.449387
1214,OFF-PA-10003309,7,Office Supply Warehouse,Chicago,206,42,In Stock,2026-07-01,2026-08-06 01:40:20.449387
1215,OFF-PA-10003349,8,Office Supply Warehouse,Chicago,369,73,In Stock,2026-08-05,2026-08-06 01:40:20.449387
1216,OFF-PA-10003363,9,Office Supply Warehouse,Chicago,395,43,In Stock,2026-06-21,2026-08-06 01:40:20.449387
1217,OFF-PA-10003395,10,Office Supply Warehouse,Chicago,273,71,In Stock,2026-07-04,2026-08-06 01:40:20.449387
1218,OFF-PA-10003424,11,Office Supply Warehouse,Chicago,322,23,In Stock,2026-06-22,2026-08-06 01:40:20.449387
1219,OFF-PA-10003441,12,Office Supply Warehouse,Chicago,472,46,In Stock,2026-07-18,2026-08-06 01:40:20.449387
1220,OFF-PA-10003465,13,Office Supply Warehouse,Chicago,118,74,In Stock,2026-06-14,2026-08-06 01:40:20.449387
1221,OFF-PA-10003543,14,Office Supply Warehouse,Chicago,259,73,In Stock,2026-07-08,2026-08-06 01:40:20.449387
1222,OFF-PA-10003591,15,Office Supply Warehouse,Chicago,128,29,In Stock,2026-06-23,2026-08-06 01:40:20.449387
1223,OFF-PA-10003625,16,Office Supply Warehouse,Chicago,375,45,In Stock,2026-07-30,2026-08-06 01:40:20.449387
1224,OFF-PA-10003641,17,Office Supply Warehouse,Chicago,157,70,In Stock,2026-06-10,2026-08-06 01:40:20.449387
1225,OFF-PA-10003651,1,Office Supply Warehouse,Chicago,481,78,In Stock,2026-06-13,2026-08-06 01:40:20.449387
1226,OFF-PA-10003656,2,Office Supply Warehouse,Chicago,476,79,In Stock,2026-06-22,2026-08-06 01:40:20.449387
1227,OFF-PA-10003657,3,Office Supply Warehouse,Chicago,80,52,In Stock,2026-06-18,2026-08-06 01:40:20.449387
1228,OFF-PA-10003673,4,Office Supply Warehouse,Chicago,196,37,In Stock,2026-08-02,2026-08-06 01:40:20.449387
1229,OFF-PA-10003724,5,Office Supply Warehouse,Chicago,470,25,In Stock,2026-07-31,2026-08-06 01:40:20.449387
1230,OFF-PA-10003729,6,Office Supply Warehouse,Chicago,199,70,In Stock,2026-06-09,2026-08-06 01:40:20.449387
1231,OFF-PA-10003739,7,Office Supply Warehouse,Chicago,460,54,In Stock,2026-06-15,2026-08-06 01:40:20.449387
1232,OFF-PA-10003790,8,Office Supply Warehouse,Chicago,249,62,In Stock,2026-06-13,2026-08-06 01:40:20.449387
1233,OFF-PA-10003797,9,Office Supply Warehouse,Chicago,261,46,In Stock,2026-06-24,2026-08-06 01:40:20.449387
1234,OFF-PA-10003823,10,Office Supply Warehouse,Chicago,77,60,In Stock,2026-07-25,2026-08-06 01:40:20.449387
1235,OFF-PA-10003845,11,Office Supply Warehouse,Chicago,81,49,In Stock,2026-06-23,2026-08-06 01:40:20.449387
1236,OFF-PA-10003848,12,Office Supply Warehouse,Chicago,218,25,In Stock,2026-08-05,2026-08-06 01:40:20.449387
1237,OFF-PA-10003883,13,Office Supply Warehouse,Chicago,190,80,In Stock,2026-07-04,2026-08-06 01:40:20.449387
1238,OFF-PA-10003892,14,Office Supply Warehouse,Chicago,423,76,In Stock,2026-07-19,2026-08-06 01:40:20.449387
1239,OFF-PA-10003893,15,Office Supply Warehouse,Chicago,235,20,In Stock,2026-07-14,2026-08-06 01:40:20.449387
1240,OFF-PA-10003919,16,Office Supply Warehouse,Chicago,261,73,In Stock,2026-07-05,2026-08-06 01:40:20.449387
1241,OFF-PA-10003936,17,Office Supply Warehouse,Chicago,93,58,In Stock,2026-07-30,2026-08-06 01:40:20.449387
1242,OFF-PA-10003953,1,Office Supply Warehouse,Chicago,50,79,Low Stock,2026-07-25,2026-08-06 01:40:20.449387
1243,OFF-PA-10003971,2,Office Supply Warehouse,Chicago,452,61,In Stock,2026-06-25,2026-08-06 01:40:20.449387
1244,OFF-PA-10004000,3,Office Supply Warehouse,Chicago,399,51,In Stock,2026-07-14,2026-08-06 01:40:20.449387
1245,OFF-PA-10004022,4,Office Supply Warehouse,Chicago,91,66,In Stock,2026-07-04,2026-08-06 01:40:20.449387
1246,OFF-PA-10004039,5,Office Supply Warehouse,Chicago,302,55,In Stock,2026-07-28,2026-08-06 01:40:20.449387
1247,OFF-PA-10004040,6,Office Supply Warehouse,Chicago,345,34,In Stock,2026-07-20,2026-08-06 01:40:20.449387
1248,OFF-PA-10004041,7,Office Supply Warehouse,Chicago,248,77,In Stock,2026-07-15,2026-08-06 01:40:20.449387
1249,OFF-PA-10004071,8,Office Supply Warehouse,Chicago,160,29,In Stock,2026-07-09,2026-08-06 01:40:20.449387
1250,OFF-PA-10004082,9,Office Supply Warehouse,Chicago,215,28,In Stock,2026-06-13,2026-08-06 01:40:20.449387
1251,OFF-PA-10004092,10,Office Supply Warehouse,Chicago,492,43,In Stock,2026-07-07,2026-08-06 01:40:20.449387
1252,OFF-PA-10004100,11,Office Supply Warehouse,Chicago,297,68,In Stock,2026-06-20,2026-08-06 01:40:20.449387
1253,OFF-PA-10004101,12,Office Supply Warehouse,Chicago,315,22,In Stock,2026-07-27,2026-08-06 01:40:20.449387
1254,OFF-PA-10004156,13,Office Supply Warehouse,Chicago,465,40,In Stock,2026-06-09,2026-08-06 01:40:20.449387
1255,OFF-PA-10004239,14,Office Supply Warehouse,Chicago,294,62,In Stock,2026-06-22,2026-08-06 01:40:20.449387
1256,OFF-PA-10004243,15,Office Supply Warehouse,Chicago,394,21,In Stock,2026-06-19,2026-08-06 01:40:20.449387
1257,OFF-PA-10004248,16,Office Supply Warehouse,Chicago,497,70,In Stock,2026-08-02,2026-08-06 01:40:20.449387
1258,OFF-PA-10004255,17,Office Supply Warehouse,Chicago,456,34,In Stock,2026-07-25,2026-08-06 01:40:20.449387
1259,OFF-PA-10004285,1,Office Supply Warehouse,Chicago,308,70,In Stock,2026-06-20,2026-08-06 01:40:20.449387
1260,OFF-PA-10004327,2,Office Supply Warehouse,Chicago,256,24,In Stock,2026-07-20,2026-08-06 01:40:20.449387
1261,OFF-PA-10004353,3,Office Supply Warehouse,Chicago,402,40,In Stock,2026-06-26,2026-08-06 01:40:20.449387
1262,OFF-PA-10004355,4,Office Supply Warehouse,Chicago,150,63,In Stock,2026-07-03,2026-08-06 01:40:20.449387
1263,OFF-PA-10004359,5,Office Supply Warehouse,Chicago,349,58,In Stock,2026-07-18,2026-08-06 01:40:20.449387
1264,OFF-PA-10004381,6,Office Supply Warehouse,Chicago,499,55,In Stock,2026-06-28,2026-08-06 01:40:20.449387
1265,OFF-PA-10004405,7,Office Supply Warehouse,Chicago,191,62,In Stock,2026-06-12,2026-08-06 01:40:20.449387
1266,OFF-PA-10004438,8,Office Supply Warehouse,Chicago,234,39,In Stock,2026-06-20,2026-08-06 01:40:20.449387
1267,OFF-PA-10004451,9,Office Supply Warehouse,Chicago,340,42,In Stock,2026-06-12,2026-08-06 01:40:20.449387
1268,OFF-PA-10004470,10,Office Supply Warehouse,Chicago,313,22,In Stock,2026-07-06,2026-08-06 01:40:20.449387
1269,OFF-PA-10004475,11,Office Supply Warehouse,Chicago,100,64,In Stock,2026-07-22,2026-08-06 01:40:20.449387
1270,OFF-PA-10004519,12,Office Supply Warehouse,Chicago,63,46,In Stock,2026-06-23,2026-08-06 01:40:20.449387
1271,OFF-PA-10004530,13,Office Supply Warehouse,Chicago,453,59,In Stock,2026-08-02,2026-08-06 01:40:20.449387
1272,OFF-PA-10004569,14,Office Supply Warehouse,Chicago,117,37,In Stock,2026-07-05,2026-08-06 01:40:20.449387
1273,OFF-PA-10004609,15,Office Supply Warehouse,Chicago,445,61,In Stock,2026-07-24,2026-08-06 01:40:20.449387
1274,OFF-PA-10004610,16,Office Supply Warehouse,Chicago,143,20,In Stock,2026-06-13,2026-08-06 01:40:20.449387
1275,OFF-PA-10004621,17,Office Supply Warehouse,Chicago,282,69,In Stock,2026-06-13,2026-08-06 01:40:20.449387
1276,OFF-PA-10004665,1,Office Supply Warehouse,Chicago,166,28,In Stock,2026-07-09,2026-08-06 01:40:20.449387
1277,OFF-PA-10004675,2,Office Supply Warehouse,Chicago,460,64,In Stock,2026-08-03,2026-08-06 01:40:20.449387
1278,OFF-PA-10004733,3,Office Supply Warehouse,Chicago,113,59,In Stock,2026-07-15,2026-08-06 01:40:20.449387
1279,OFF-PA-10004734,4,Office Supply Warehouse,Chicago,261,50,In Stock,2026-07-25,2026-08-06 01:40:20.449387
1280,OFF-PA-10004735,5,Office Supply Warehouse,Chicago,240,20,In Stock,2026-07-02,2026-08-06 01:40:20.449387
1281,OFF-PA-10004782,6,Office Supply Warehouse,Chicago,193,56,In Stock,2026-06-09,2026-08-06 01:40:20.449387
1282,OFF-PA-10004888,7,Office Supply Warehouse,Chicago,458,49,In Stock,2026-07-08,2026-08-06 01:40:20.449387
1283,OFF-PA-10004911,8,Office Supply Warehouse,Chicago,340,63,In Stock,2026-06-10,2026-08-06 01:40:20.449387
1284,OFF-PA-10004947,9,Office Supply Warehouse,Chicago,298,75,In Stock,2026-07-14,2026-08-06 01:40:20.449387
1285,OFF-PA-10004948,10,Office Supply Warehouse,Chicago,497,55,In Stock,2026-07-29,2026-08-06 01:40:20.449387
1286,OFF-PA-10004965,11,Office Supply Warehouse,Chicago,171,57,In Stock,2026-07-02,2026-08-06 01:40:20.449387
1287,OFF-PA-10004971,12,Office Supply Warehouse,Chicago,438,70,In Stock,2026-07-11,2026-08-06 01:40:20.449387
1288,OFF-PA-10004983,13,Office Supply Warehouse,Chicago,182,80,In Stock,2026-06-26,2026-08-06 01:40:20.449387
1289,OFF-PA-10004996,14,Office Supply Warehouse,Chicago,301,44,In Stock,2026-06-14,2026-08-06 01:40:20.449387
1290,OFF-ST-10000025,15,Office Supply Warehouse,Chicago,391,52,In Stock,2026-07-12,2026-08-06 01:40:20.449387
1291,OFF-ST-10000036,16,Office Supply Warehouse,Chicago,101,64,In Stock,2026-06-29,2026-08-06 01:40:20.449387
1292,OFF-ST-10000046,17,Office Supply Warehouse,Chicago,206,61,In Stock,2026-06-10,2026-08-06 01:40:20.449387
1293,OFF-ST-10000060,1,Office Supply Warehouse,Chicago,267,65,In Stock,2026-07-11,2026-08-06 01:40:20.449387
1294,OFF-ST-10000078,2,Office Supply Warehouse,Chicago,315,28,In Stock,2026-06-26,2026-08-06 01:40:20.449387
1295,OFF-ST-10000107,3,Office Supply Warehouse,Chicago,85,28,In Stock,2026-06-24,2026-08-06 01:40:20.449387
1296,OFF-ST-10000129,4,Office Supply Warehouse,Chicago,179,70,In Stock,2026-06-11,2026-08-06 01:40:20.449387
1297,OFF-ST-10000136,5,Office Supply Warehouse,Chicago,267,78,In Stock,2026-06-13,2026-08-06 01:40:20.449387
1298,OFF-ST-10000142,6,Office Supply Warehouse,Chicago,306,69,In Stock,2026-08-02,2026-08-06 01:40:20.449387
1299,OFF-ST-10000321,7,Office Supply Warehouse,Chicago,281,69,In Stock,2026-06-24,2026-08-06 01:40:20.449387
1300,OFF-ST-10000344,8,Office Supply Warehouse,Chicago,110,76,In Stock,2026-07-05,2026-08-06 01:40:20.449387
1301,OFF-ST-10000352,9,Office Supply Warehouse,Chicago,378,49,In Stock,2026-07-29,2026-08-06 01:40:20.449387
1302,OFF-ST-10000419,10,Office Supply Warehouse,Chicago,265,69,In Stock,2026-06-22,2026-08-06 01:40:20.449387
1303,OFF-ST-10000464,11,Office Supply Warehouse,Chicago,304,23,In Stock,2026-07-05,2026-08-06 01:40:20.449387
1304,OFF-ST-10000532,12,Office Supply Warehouse,Chicago,213,46,In Stock,2026-06-28,2026-08-06 01:40:20.449387
1305,OFF-ST-10000563,13,Office Supply Warehouse,Chicago,430,48,In Stock,2026-06-12,2026-08-06 01:40:20.449387
1306,OFF-ST-10000585,14,Office Supply Warehouse,Chicago,180,41,In Stock,2026-07-06,2026-08-06 01:40:20.449387
1307,OFF-ST-10000604,15,Office Supply Warehouse,Chicago,461,28,In Stock,2026-07-20,2026-08-06 01:40:20.449387
1308,OFF-ST-10000615,16,Office Supply Warehouse,Chicago,288,30,In Stock,2026-07-31,2026-08-06 01:40:20.449387
1309,OFF-ST-10000617,17,Office Supply Warehouse,Chicago,148,42,In Stock,2026-07-01,2026-08-06 01:40:20.449387
1310,OFF-ST-10000636,1,Office Supply Warehouse,Chicago,413,20,In Stock,2026-07-22,2026-08-06 01:40:20.449387
1311,OFF-ST-10000642,2,Office Supply Warehouse,Chicago,483,64,In Stock,2026-07-29,2026-08-06 01:40:20.449387
1312,OFF-ST-10000649,3,Office Supply Warehouse,Chicago,225,31,In Stock,2026-06-16,2026-08-06 01:40:20.449387
1313,OFF-ST-10000675,4,Office Supply Warehouse,Chicago,266,56,In Stock,2026-06-25,2026-08-06 01:40:20.449387
1314,OFF-ST-10000676,5,Office Supply Warehouse,Chicago,101,46,In Stock,2026-06-13,2026-08-06 01:40:20.449387
1315,OFF-ST-10000689,6,Office Supply Warehouse,Chicago,268,55,In Stock,2026-08-03,2026-08-06 01:40:20.449387
1316,OFF-ST-10000736,7,Office Supply Warehouse,Chicago,294,62,In Stock,2026-07-16,2026-08-06 01:40:20.449387
1317,OFF-ST-10000760,8,Office Supply Warehouse,Chicago,417,21,In Stock,2026-07-30,2026-08-06 01:40:20.449387
1318,OFF-ST-10000777,9,Office Supply Warehouse,Chicago,342,62,In Stock,2026-06-24,2026-08-06 01:40:20.449387
1319,OFF-ST-10000798,10,Office Supply Warehouse,Chicago,59,56,In Stock,2026-07-30,2026-08-06 01:40:20.449387
1320,OFF-ST-10000876,11,Office Supply Warehouse,Chicago,417,43,In Stock,2026-06-21,2026-08-06 01:40:20.449387
1321,OFF-ST-10000877,12,Office Supply Warehouse,Chicago,228,74,In Stock,2026-08-01,2026-08-06 01:40:20.449387
1322,OFF-ST-10000885,13,Office Supply Warehouse,Chicago,285,45,In Stock,2026-06-14,2026-08-06 01:40:20.449387
1323,OFF-ST-10000918,14,Office Supply Warehouse,Chicago,212,29,In Stock,2026-06-24,2026-08-06 01:40:20.449387
1324,OFF-ST-10000934,15,Office Supply Warehouse,Chicago,281,46,In Stock,2026-07-27,2026-08-06 01:40:20.449387
1325,OFF-ST-10000943,16,Office Supply Warehouse,Chicago,93,27,In Stock,2026-07-31,2026-08-06 01:40:20.449387
1326,OFF-ST-10000991,17,Office Supply Warehouse,Chicago,131,56,In Stock,2026-07-11,2026-08-06 01:40:20.449387
1327,OFF-ST-10001031,1,Office Supply Warehouse,Chicago,213,63,In Stock,2026-06-08,2026-08-06 01:40:20.449387
1328,OFF-ST-10001034,2,Office Supply Warehouse,Chicago,248,37,In Stock,2026-06-12,2026-08-06 01:40:20.449387
1329,OFF-ST-10001097,3,Office Supply Warehouse,Chicago,204,53,In Stock,2026-07-16,2026-08-06 01:40:20.449387
1330,OFF-ST-10001128,4,Office Supply Warehouse,Chicago,304,75,In Stock,2026-07-21,2026-08-06 01:40:20.449387
1331,OFF-ST-10001172,5,Office Supply Warehouse,Chicago,322,20,In Stock,2026-07-07,2026-08-06 01:40:20.449387
1332,OFF-ST-10001228,6,Office Supply Warehouse,Chicago,259,59,In Stock,2026-06-23,2026-08-06 01:40:20.449387
1333,OFF-ST-10001272,7,Office Supply Warehouse,Chicago,494,51,In Stock,2026-06-20,2026-08-06 01:40:20.449387
1334,OFF-ST-10001291,8,Office Supply Warehouse,Chicago,94,37,In Stock,2026-07-15,2026-08-06 01:40:20.449387
1335,OFF-ST-10001321,9,Office Supply Warehouse,Chicago,313,75,In Stock,2026-07-23,2026-08-06 01:40:20.449387
1336,OFF-ST-10001325,10,Office Supply Warehouse,Chicago,282,37,In Stock,2026-07-19,2026-08-06 01:40:20.449387
1337,OFF-ST-10001328,11,Office Supply Warehouse,Chicago,160,53,In Stock,2026-06-12,2026-08-06 01:40:20.449387
1338,OFF-ST-10001370,12,Office Supply Warehouse,Chicago,356,59,In Stock,2026-06-30,2026-08-06 01:40:20.449387
1339,OFF-ST-10001414,13,Office Supply Warehouse,Chicago,206,41,In Stock,2026-06-12,2026-08-06 01:40:20.449387
1340,OFF-ST-10001418,14,Office Supply Warehouse,Chicago,384,77,In Stock,2026-07-29,2026-08-06 01:40:20.449387
