transport_id,order_row_id,carrier_name,tracking_number,shipment_status,dispatch_date,estimated_delivery_date,actual_delivery_date,delivery_cost,created_at,delivery_days,transportation_efficiency
3829,3827,Delhivery,TRK-00003827,Delivered,2015-10-07,2015-10-11,2015-10-12,13.28,2026-08-06 01:41:13.679294,5.0,Normal
3830,3828,Ups,TRK-00003828,Delivered,2018-05-08,2018-05-13,2018-05-13,43.69,2026-08-06 01:41:13.679294,5.0,Normal
3831,3829,Delhivery,TRK-00003829,Delivered,2018-05-07,2018-05-10,2018-05-10,17.74,2026-08-06 01:41:13.679294,3.0,Fast
3832,3830,Xpressbees,TRK-00003830,Delivered,2018-05-09,2018-05-14,2018-05-14,22.32,2026-08-06 01:41:13.679294,5.0,Normal
3833,3831,Xpressbees,TRK-00003831,Delivered,2018-05-08,2018-05-11,2018-05-11,36.61,2026-08-06 01:41:13.679294,3.0,Fast
3834,3832,Ups,TRK-00003832,Delivered,2016-11-15,2016-11-19,2016-11-19,42.55,2026-08-06 01:41:13.679294,4.0,Normal
3835,3833,Dhl,TRK-00003833,Delivered,2016-11-14,2016-11-19,2016-11-19,34.69,2026-08-06 01:41:13.679294,5.0,Normal
3836,3834,Xpressbees,TRK-00003834,Delivered,2015-11-26,2015-11-30,2015-12-01,37.2,2026-08-06 01:41:13.679294,5.0,Normal
3837,3835,Dhl,TRK-00003835,Delivered,2015-11-26,2015-11-29,2015-11-29,40.08,2026-08-06 01:41:13.679294,3.0,Fast
3838,3836,Xpressbees,TRK-00003836,Delivered,2015-04-09,2015-04-14,2015-04-14,45.84,2026-08-06 01:41:13.679294,5.0,Normal
3839,3837,Dhl,TRK-00003837,Delivered,2015-04-09,2015-04-13,2015-04-13,37.08,2026-08-06 01:41:13.679294,4.0,Normal
3840,3838,Ups,TRK-00003838,Delivered,2015-07-26,2015-07-29,2015-07-29,37.68,2026-08-06 01:41:13.679294,3.0,Fast
3841,3839,Delhivery,TRK-00003839,In Transit,2015-07-26,2015-07-31,,40.9,2026-08-06 01:41:13.679294,,Delayed
3842,3840,Dhl,TRK-00003840,Delivered,2015-07-26,2015-07-30,2015-07-30,39.37,2026-08-06 01:41:13.679294,4.0,Normal
3843,3841,Ups,TRK-00003841,Delivered,2015-07-27,2015-08-01,2015-08-01,17.39,2026-08-06 01:41:13.679294,5.0,Normal
3844,3842,Delhivery,TRK-00003842,Delivered,2015-06-08,2015-06-11,2015-06-11,18.9,2026-08-06 01:41:13.679294,3.0,Fast
3845,3843,Delhivery,TRK-00003843,Delivered,2015-10-28,2015-11-02,2015-11-02,43.44,2026-08-06 01:41:13.679294,5.0,Normal
3846,3844,Blue Dart,TRK-00003844,Delivered,2015-10-29,2015-11-01,2015-11-01,23.39,2026-08-06 01:41:13.679294,3.0,Fast
3847,3845,Dhl,TRK-00003845,Delivered,2015-10-30,2015-11-02,2015-11-02,44.22,2026-08-06 01:41:13.679294,3.0,Fast
3848,3846,Fedex,TRK-00003846,Delivered,2015-10-29,2015-11-01,2015-11-01,48.92,2026-08-06 01:41:13.679294,3.0,Fast
3849,3847,Fedex,TRK-00003847,In Transit,2015-10-29,2015-11-02,,35.22,2026-08-06 01:41:13.679294,,Delayed
3850,3848,Delhivery,TRK-00003848,Delivered,2018-11-26,2018-11-29,2018-11-29,22.87,2026-08-06 01:41:13.679294,3.0,Fast
3851,3849,Fedex,TRK-00003849,Delivered,2018-09-24,2018-09-27,2018-09-27,14.42,2026-08-06 01:41:13.679294,3.0,Fast
3852,3850,Xpressbees,TRK-00003850,Delivered,2018-09-24,2018-09-28,2018-09-28,33.64,2026-08-06 01:41:13.679294,4.0,Normal
3853,3851,Blue Dart,TRK-00003851,Delivered,2016-12-06,2016-12-09,2016-12-09,12.47,2026-08-06 01:41:13.679294,3.0,Fast
3854,3852,Fedex,TRK-00003852,Delivered,2016-09-21,2016-09-25,2016-09-25,17.63,2026-08-06 01:41:13.679294,4.0,Normal
3855,3853,Xpressbees,TRK-00003853,Delivered,2018-11-27,2018-12-01,2018-12-01,19.68,2026-08-06 01:41:13.679294,4.0,Normal
3856,3854,Xpressbees,TRK-00003854,Delivered,2018-06-06,2018-06-09,2018-06-10,48.39,2026-08-06 01:41:13.679294,4.0,Normal
3857,3855,Fedex,TRK-00003855,Delivered,2018-06-08,2018-06-11,2018-06-11,41.77,2026-08-06 01:41:13.679294,3.0,Fast
3858,3856,Blue Dart,TRK-00003856,Delivered,2018-10-24,2018-10-27,2018-10-27,36.87,2026-08-06 01:41:13.679294,3.0,Fast
3859,3857,Delhivery,TRK-00003857,Delivered,2018-10-24,2018-10-29,2018-10-29,48.49,2026-08-06 01:41:13.679294,5.0,Normal
3860,3858,Delhivery,TRK-00003858,Delivered,2018-10-24,2018-10-27,2018-10-27,45.59,2026-08-06 01:41:13.679294,3.0,Fast
3861,3859,Xpressbees,TRK-00003859,Delivered,2015-12-21,2015-12-24,2015-12-24,21.12,2026-08-06 01:41:13.679294,3.0,Fast
3862,3860,Delhivery,TRK-00003860,Delivered,2018-02-19,2018-02-23,2018-02-23,39.37,2026-08-06 01:41:13.679294,4.0,Normal
3863,3861,Delhivery,TRK-00003861,In Transit,2018-02-18,2018-02-21,,15.03,2026-08-06 01:41:13.679294,,Delayed
3864,3862,Dhl,TRK-00003862,Delivered,2015-05-03,2015-05-07,2015-05-07,34.22,2026-08-06 01:41:13.679294,4.0,Normal
3865,3863,Dhl,TRK-00003863,Delivered,2015-05-05,2015-05-08,2015-05-08,29.69,2026-08-06 01:41:13.679294,3.0,Fast
3866,3864,Ups,TRK-00003864,Delivered,2018-10-17,2018-10-22,2018-10-22,41.86,2026-08-06 01:41:13.679294,5.0,Normal
3867,3865,Ups,TRK-00003865,Delivered,2016-11-28,2016-12-01,2016-12-01,15.66,2026-08-06 01:41:13.679294,3.0,Fast
3868,3866,Blue Dart,TRK-00003866,Delivered,2015-07-29,2015-08-03,2015-08-03,41.58,2026-08-06 01:41:13.679294,5.0,Normal
3869,3867,Xpressbees,TRK-00003867,Delivered,2018-04-25,2018-04-28,2018-04-28,14.7,2026-08-06 01:41:13.679294,3.0,Fast
3870,3868,Delhivery,TRK-00003868,Delivered,2016-10-25,2016-10-29,2016-10-29,37.57,2026-08-06 01:41:13.679294,4.0,Normal
3871,3869,Xpressbees,TRK-00003869,Delivered,2016-10-25,2016-10-29,2016-10-29,14.37,2026-08-06 01:41:13.679294,4.0,Normal
3872,3870,Fedex,TRK-00003870,Shipped,2016-10-23,2016-10-28,,31.57,2026-08-06 01:41:13.679294,,Delayed
3873,3871,Blue Dart,TRK-00003871,Delivered,2016-10-23,2016-10-26,2016-10-26,49.75,2026-08-06 01:41:13.679294,3.0,Fast
3874,3872,Fedex,TRK-00003872,Delivered,2016-10-23,2016-10-27,2016-10-27,43.36,2026-08-06 01:41:13.679294,4.0,Normal
3875,3873,Fedex,TRK-00003873,Delivered,2016-10-23,2016-10-26,2016-10-26,23.93,2026-08-06 01:41:13.679294,3.0,Fast
3876,3874,Blue Dart,TRK-00003874,Delivered,2017-09-06,2017-09-10,2017-09-10,41.06,2026-08-06 01:41:13.679294,4.0,Normal
3877,3875,Blue Dart,TRK-00003875,Delivered,2017-09-05,2017-09-09,2017-09-09,19.41,2026-08-06 01:41:13.679294,4.0,Normal
3878,3876,Xpressbees,TRK-00003876,Delivered,2017-09-05,2017-09-08,2017-09-08,45.78,2026-08-06 01:41:13.679294,3.0,Fast
3879,3877,Ups,TRK-00003877,Delivered,2017-09-05,2017-09-10,2017-09-10,48.08,2026-08-06 01:41:13.679294,5.0,Normal
3880,3878,Xpressbees,TRK-00003878,Delivered,2017-10-28,2017-11-02,2017-11-03,20.41,2026-08-06 01:41:13.679294,6.0,Normal
3881,3879,Dhl,TRK-00003879,In Transit,2015-04-05,2015-04-09,,29.14,2026-08-06 01:41:13.679294,,Delayed
3882,3880,Xpressbees,TRK-00003880,Delivered,2015-04-05,2015-04-09,2015-04-09,26.94,2026-08-06 01:41:13.679294,4.0,Normal
3883,3881,Fedex,TRK-00003881,Delivered,2016-06-15,2016-06-18,2016-06-18,17.48,2026-08-06 01:41:13.679294,3.0,Fast
3884,3882,Fedex,TRK-00003882,Delivered,2016-06-15,2016-06-18,2016-06-18,40.81,2026-08-06 01:41:13.679294,3.0,Fast
3885,3883,Delhivery,TRK-00003883,Delivered,2016-06-15,2016-06-19,2016-06-19,15.4,2026-08-06 01:41:13.679294,4.0,Normal
3886,3884,Dhl,TRK-00003884,Delivered,2016-06-16,2016-06-20,2016-06-20,10.89,2026-08-06 01:41:13.679294,4.0,Normal
3887,3885,Ups,TRK-00003885,Delivered,2015-07-05,2015-07-09,2015-07-09,17.61,2026-08-06 01:41:13.679294,4.0,Normal
3888,3886,Delhivery,TRK-00003886,Delivered,2018-01-29,2018-02-01,2018-02-01,14.03,2026-08-06 01:41:13.679294,3.0,Fast
3889,3887,Ups,TRK-00003887,Delivered,2017-03-05,2017-03-08,2017-03-08,48.47,2026-08-06 01:41:13.679294,3.0,Fast
3890,3888,Delhivery,TRK-00003888,Delivered,2015-06-02,2015-06-07,2015-06-07,40.68,2026-08-06 01:41:13.679294,5.0,Normal
3891,3889,Ups,TRK-00003889,Delivered,2015-06-02,2015-06-07,2015-06-08,44.68,2026-08-06 01:41:13.679294,6.0,Normal
3892,3890,Xpressbees,TRK-00003890,Delivered,2015-06-04,2015-06-07,2015-06-07,15.54,2026-08-06 01:41:13.679294,3.0,Fast
3893,3891,Ups,TRK-00003891,Delivered,2017-11-24,2017-11-27,2017-11-27,32.36,2026-08-06 01:41:13.679294,3.0,Fast
3894,3892,Dhl,TRK-00003892,Delivered,2017-11-25,2017-11-28,2017-11-28,24.12,2026-08-06 01:41:13.679294,3.0,Fast
3895,3893,Dhl,TRK-00003893,In Transit,2017-11-24,2017-11-27,,14.16,2026-08-06 01:41:13.679294,,Delayed
3896,3894,Ups,TRK-00003894,Delivered,2017-11-12,2017-11-16,2017-11-16,39.8,2026-08-06 01:41:13.679294,4.0,Normal
3897,3895,Xpressbees,TRK-00003895,Delivered,2015-11-23,2015-11-26,2015-11-26,34.28,2026-08-06 01:41:13.679294,3.0,Fast
3898,3896,Dhl,TRK-00003896,Delivered,2018-05-03,2018-05-06,2018-05-06,25.98,2026-08-06 01:41:13.679294,3.0,Fast
3899,3897,Delhivery,TRK-00003897,Delivered,2018-12-09,2018-12-13,2018-12-14,20.1,2026-08-06 01:41:13.679294,5.0,Normal
3900,3898,Delhivery,TRK-00003898,Delivered,2018-12-07,2018-12-10,2018-12-10,10.07,2026-08-06 01:41:13.679294,3.0,Fast
3901,3899,Blue Dart,TRK-00003899,In Transit,2018-12-02,2018-12-05,,24.5,2026-08-06 01:41:13.679294,,Delayed
3902,3900,Delhivery,TRK-00003900,Delivered,2018-12-09,2018-12-12,2018-12-12,33.49,2026-08-06 01:41:13.679294,3.0,Fast
3903,3901,Dhl,TRK-00003901,Delivered,2016-01-04,2016-01-07,2016-01-07,34.44,2026-08-06 01:41:13.679294,3.0,Fast
3904,3902,Dhl,TRK-00003902,Delivered,2016-11-16,2016-11-20,2016-11-21,32.58,2026-08-06 01:41:13.679294,5.0,Normal
3905,3903,Delhivery,TRK-00003903,Delivered,2016-10-03,2016-10-06,2016-10-06,31.3,2026-08-06 01:41:13.679294,3.0,Fast
3906,3904,Delhivery,TRK-00003904,Delivered,2016-04-06,2016-04-11,2016-04-11,39.29,2026-08-06 01:41:13.679294,5.0,Normal
3907,3905,Dhl,TRK-00003905,Delivered,2016-04-05,2016-04-09,2016-04-09,13.38,2026-08-06 01:41:13.679294,4.0,Normal
3908,3906,Xpressbees,TRK-00003906,Delivered,2016-04-05,2016-04-10,2016-04-10,15.24,2026-08-06 01:41:13.679294,5.0,Normal
3909,3907,Dhl,TRK-00003907,In Transit,2016-04-07,2016-04-10,,12.72,2026-08-06 01:41:13.679294,,Delayed
3910,3908,Xpressbees,TRK-00003908,Delivered,2016-04-06,2016-04-10,2016-04-10,15.63,2026-08-06 01:41:13.679294,4.0,Normal
3911,3909,Fedex,TRK-00003909,Delivered,2016-04-06,2016-04-09,2016-04-09,39.56,2026-08-06 01:41:13.679294,3.0,Fast
3912,3910,Xpressbees,TRK-00003910,Delivered,2016-04-07,2016-04-10,2016-04-10,19.62,2026-08-06 01:41:13.679294,3.0,Fast
3913,3911,Delhivery,TRK-00003911,Delivered,2016-04-06,2016-04-09,2016-04-10,29.0,2026-08-06 01:41:13.679294,4.0,Normal
3914,3912,Xpressbees,TRK-00003912,Delivered,2018-06-06,2018-06-09,2018-06-09,20.49,2026-08-06 01:41:13.679294,3.0,Fast
3915,3913,Delhivery,TRK-00003913,Delivered,2018-09-19,2018-09-23,2018-09-23,37.66,2026-08-06 01:41:13.679294,4.0,Normal
3916,3914,Fedex,TRK-00003914,Delivered,2018-09-19,2018-09-22,2018-09-22,23.14,2026-08-06 01:41:13.679294,3.0,Fast
3917,3915,Fedex,TRK-00003915,In Transit,2018-07-18,2018-07-21,,48.64,2026-08-06 01:41:13.679294,,Delayed
3918,3916,Blue Dart,TRK-00003916,Delivered,2018-07-18,2018-07-22,2018-07-22,15.21,2026-08-06 01:41:13.679294,4.0,Normal
3919,3917,Fedex,TRK-00003917,Delivered,2018-07-20,2018-07-24,2018-07-24,15.59,2026-08-06 01:41:13.679294,4.0,Normal
3920,3918,Fedex,TRK-00003918,Delivered,2018-07-18,2018-07-22,2018-07-22,28.46,2026-08-06 01:41:13.679294,4.0,Normal
3921,3919,Blue Dart,TRK-00003919,Delivered,2018-07-20,2018-07-25,2018-07-25,19.16,2026-08-06 01:41:13.679294,5.0,Normal
3922,3920,Delhivery,TRK-00003920,Delivered,2016-12-01,2016-12-05,2016-12-05,46.6,2026-08-06 01:41:13.679294,4.0,Normal
3923,3921,Ups,TRK-00003921,Delivered,2016-12-02,2016-12-06,2016-12-06,49.32,2026-08-06 01:41:13.679294,4.0,Normal
3924,3922,Ups,TRK-00003922,Delivered,2017-06-29,2017-07-04,2017-07-04,12.16,2026-08-06 01:41:13.679294,5.0,Normal
3925,3923,Ups,TRK-00003923,Delivered,2018-08-30,2018-09-03,2018-09-03,16.56,2026-08-06 01:41:13.679294,4.0,Normal
3926,3924,Blue Dart,TRK-00003924,Delivered,2018-08-30,2018-09-03,2018-09-03,46.03,2026-08-06 01:41:13.679294,4.0,Normal
3927,3925,Xpressbees,TRK-00003925,In Transit,2015-09-17,2015-09-20,,22.0,2026-08-06 01:41:13.679294,,Delayed
3928,3926,Ups,TRK-00003926,Delivered,2015-09-18,2015-09-21,2015-09-22,41.9,2026-08-06 01:41:13.679294,4.0,Normal
3929,3927,Delhivery,TRK-00003927,Delivered,2015-09-17,2015-09-22,2015-09-22,14.18,2026-08-06 01:41:13.679294,5.0,Normal
3930,3928,Blue Dart,TRK-00003928,Delivered,2015-09-19,2015-09-23,2015-09-23,22.82,2026-08-06 01:41:13.679294,4.0,Normal
3931,3929,Delhivery,TRK-00003929,Delivered,2017-03-15,2017-03-18,2017-03-18,20.55,2026-08-06 01:41:13.679294,3.0,Fast
3932,3930,Ups,TRK-00003930,Delivered,2017-03-14,2017-03-18,2017-03-18,44.16,2026-08-06 01:41:13.679294,4.0,Normal
3933,3931,Ups,TRK-00003931,Delivered,2017-03-16,2017-03-21,2017-03-21,29.92,2026-08-06 01:41:13.679294,5.0,Normal
3934,3932,Blue Dart,TRK-00003932,Delivered,2017-08-28,2017-09-01,2017-09-01,39.34,2026-08-06 01:41:13.679294,4.0,Normal
3935,3933,Delhivery,TRK-00003933,In Transit,2017-08-27,2017-09-01,,22.08,2026-08-06 01:41:13.679294,,Delayed
3936,3934,Fedex,TRK-00003934,In Transit,2018-09-02,2018-09-05,,27.98,2026-08-06 01:41:13.679294,,Delayed
3937,3935,Delhivery,TRK-00003935,In Transit,2018-09-02,2018-09-07,,20.18,2026-08-06 01:41:13.679294,,Delayed
3938,3936,Xpressbees,TRK-00003936,Delivered,2018-09-03,2018-09-08,2018-09-08,42.59,2026-08-06 01:41:13.679294,5.0,Normal
3939,3937,Xpressbees,TRK-00003937,In Transit,2016-06-16,2016-06-19,,36.48,2026-08-06 01:41:13.679294,,Delayed
3940,3938,Fedex,TRK-00003938,In Transit,2016-06-17,2016-06-21,,19.87,2026-08-06 01:41:13.679294,,Delayed
3941,3939,Delhivery,TRK-00003939,Delivered,2016-06-16,2016-06-20,2016-06-20,25.29,2026-08-06 01:41:13.679294,4.0,Normal
3942,3940,Fedex,TRK-00003940,Delivered,2017-12-11,2017-12-16,2017-12-16,30.47,2026-08-06 01:41:13.679294,5.0,Normal
3943,3941,Dhl,TRK-00003941,Delivered,2018-05-19,2018-05-23,2018-05-24,42.89,2026-08-06 01:41:13.679294,5.0,Normal
3944,3942,Dhl,TRK-00003942,Delivered,2018-05-18,2018-05-22,2018-05-22,37.25,2026-08-06 01:41:13.679294,4.0,Normal
3945,3943,Xpressbees,TRK-00003943,Delivered,2018-05-28,2018-05-31,2018-05-31,12.77,2026-08-06 01:41:13.679294,3.0,Fast
3946,3944,Ups,TRK-00003944,Delivered,2017-06-25,2017-06-28,2017-06-28,40.24,2026-08-06 01:41:13.679294,3.0,Fast
3947,3945,Blue Dart,TRK-00003945,Delivered,2017-05-16,2017-05-19,2017-05-19,36.42,2026-08-06 01:41:13.679294,3.0,Fast
3948,3946,Fedex,TRK-00003946,Delivered,2018-11-19,2018-11-22,2018-11-22,27.1,2026-08-06 01:41:13.679294,3.0,Fast
3949,3947,Blue Dart,TRK-00003947,Delivered,2018-11-18,2018-11-21,2018-11-21,42.47,2026-08-06 01:41:13.679294,3.0,Fast
3950,3948,Blue Dart,TRK-00003948,Delivered,2017-11-18,2017-11-21,2017-11-22,18.31,2026-08-06 01:41:13.679294,4.0,Normal
3951,3949,Fedex,TRK-00003949,Delivered,2017-11-19,2017-11-24,2017-11-24,16.77,2026-08-06 01:41:13.679294,5.0,Normal
3952,3950,Ups,TRK-00003950,Delivered,2017-11-19,2017-11-23,2017-11-23,37.74,2026-08-06 01:41:13.679294,4.0,Normal
3953,3951,Xpressbees,TRK-00003951,Delivered,2017-11-20,2017-11-23,2017-11-24,20.23,2026-08-06 01:41:13.679294,4.0,Normal
3954,3952,Fedex,TRK-00003952,Delivered,2015-11-30,2015-12-05,2015-12-05,40.29,2026-08-06 01:41:13.679294,5.0,Normal
3955,3953,Xpressbees,TRK-00003953,Delivered,2017-03-02,2017-03-07,2017-03-07,25.32,2026-08-06 01:41:13.679294,5.0,Normal
3956,3954,Dhl,TRK-00003954,Delivered,2018-01-16,2018-01-21,2018-01-21,27.15,2026-08-06 01:41:13.679294,5.0,Normal
3957,3955,Blue Dart,TRK-00003955,In Transit,2015-04-05,2015-04-09,,29.46,2026-08-06 01:41:13.679294,,Delayed
3958,3956,Dhl,TRK-00003956,Delivered,2015-04-05,2015-04-09,2015-04-09,23.4,2026-08-06 01:41:13.679294,4.0,Normal
3959,3957,Blue Dart,TRK-00003957,Delivered,2017-06-26,2017-07-01,2017-07-01,47.48,2026-08-06 01:41:13.679294,5.0,Normal
3960,3958,Delhivery,TRK-00003958,Delivered,2017-05-31,2017-06-03,2017-06-03,47.09,2026-08-06 01:41:13.679294,3.0,Fast
3961,3959,Fedex,TRK-00003959,Delivered,2017-05-29,2017-06-03,2017-06-04,49.73,2026-08-06 01:41:13.679294,6.0,Normal
3962,3960,Blue Dart,TRK-00003960,In Transit,2017-05-31,2017-06-03,,32.22,2026-08-06 01:41:13.679294,,Delayed
3963,3961,Xpressbees,TRK-00003961,Delivered,2016-10-21,2016-10-24,2016-10-24,36.12,2026-08-06 01:41:13.679294,3.0,Fast
3964,3962,Ups,TRK-00003962,In Transit,2016-10-20,2016-10-25,,38.66,2026-08-06 01:41:13.679294,,Delayed
3965,3963,Fedex,TRK-00003963,Delivered,2018-02-19,2018-02-23,2018-02-23,20.19,2026-08-06 01:41:13.679294,4.0,Normal
3966,3964,Fedex,TRK-00003964,Delivered,2018-02-21,2018-02-24,2018-02-24,32.79,2026-08-06 01:41:13.679294,3.0,Fast
3967,3965,Dhl,TRK-00003965,Delivered,2017-09-22,2017-09-25,2017-09-26,45.3,2026-08-06 01:41:13.679294,4.0,Normal
3968,3966,Dhl,TRK-00003966,Delivered,2015-11-13,2015-11-17,2015-11-17,22.94,2026-08-06 01:41:13.679294,4.0,Normal
3969,3967,Delhivery,TRK-00003967,Delivered,2017-04-01,2017-04-06,2017-04-07,31.68,2026-08-06 01:41:13.679294,6.0,Normal
3970,3968,Blue Dart,TRK-00003968,Delivered,2017-05-20,2017-05-23,2017-05-23,46.25,2026-08-06 01:41:13.679294,3.0,Fast
3971,3969,Ups,TRK-00003969,In Transit,2016-06-01,2016-06-04,,38.6,2026-08-06 01:41:13.679294,,Delayed
3972,3970,Delhivery,TRK-00003970,Delivered,2016-06-03,2016-06-06,2016-06-06,27.3,2026-08-06 01:41:13.679294,3.0,Fast
3973,3971,Fedex,TRK-00003971,Delivered,2015-11-22,2015-11-26,2015-11-26,40.72,2026-08-06 01:41:13.679294,4.0,Normal
3974,3972,Blue Dart,TRK-00003972,Delivered,2016-02-24,2016-02-29,2016-03-01,20.38,2026-08-06 01:41:13.679294,6.0,Normal
3975,3973,Dhl,TRK-00003973,Delivered,2017-03-29,2017-04-01,2017-04-01,20.1,2026-08-06 01:41:13.679294,3.0,Fast
3976,3974,Xpressbees,TRK-00003974,Delivered,2017-03-30,2017-04-04,2017-04-04,21.45,2026-08-06 01:41:13.679294,5.0,Normal
3977,3975,Ups,TRK-00003975,In Transit,2017-03-30,2017-04-03,,13.16,2026-08-06 01:41:13.679294,,Delayed
3978,3976,Dhl,TRK-00003976,Delivered,2017-03-29,2017-04-03,2017-04-03,11.6,2026-08-06 01:41:13.679294,5.0,Normal
3979,3977,Xpressbees,TRK-00003977,Delivered,2017-10-24,2017-10-29,2017-10-29,31.43,2026-08-06 01:41:13.679294,5.0,Normal
3980,3978,Blue Dart,TRK-00003978,Delivered,2018-10-03,2018-10-07,2018-10-08,48.51,2026-08-06 01:41:13.679294,5.0,Normal
3981,3979,Xpressbees,TRK-00003979,In Transit,2018-10-03,2018-10-06,,25.16,2026-08-06 01:41:13.679294,,Delayed
3982,3980,Blue Dart,TRK-00003980,Delivered,2015-12-25,2015-12-28,2015-12-28,47.79,2026-08-06 01:41:13.679294,3.0,Fast
3983,3981,Xpressbees,TRK-00003981,In Transit,2015-12-25,2015-12-30,,23.19,2026-08-06 01:41:13.679294,,Delayed
3984,3982,Xpressbees,TRK-00003982,Delivered,2018-12-17,2018-12-22,2018-12-22,24.48,2026-08-06 01:41:13.679294,5.0,Normal
3985,3983,Blue Dart,TRK-00003983,Delivered,2017-07-07,2017-07-11,2017-07-12,41.79,2026-08-06 01:41:13.679294,5.0,Normal
3986,3984,Xpressbees,TRK-00003984,In Transit,2017-07-08,2017-07-12,,45.2,2026-08-06 01:41:13.679294,,Delayed
3987,3985,Blue Dart,TRK-00003985,Delivered,2017-07-07,2017-07-12,2017-07-12,18.41,2026-08-06 01:41:13.679294,5.0,Normal
3988,3986,Delhivery,TRK-00003986,Delivered,2017-04-19,2017-04-22,2017-04-23,15.5,2026-08-06 01:41:13.679294,4.0,Normal
3989,3987,Blue Dart,TRK-00003987,Delivered,2018-04-09,2018-04-14,2018-04-14,24.6,2026-08-06 01:41:13.679294,5.0,Normal
3990,3988,Ups,TRK-00003988,Delivered,2018-04-09,2018-04-12,2018-04-12,20.93,2026-08-06 01:41:13.679294,3.0,Fast
3991,3989,Xpressbees,TRK-00003989,Delivered,2017-04-19,2017-04-23,2017-04-23,34.7,2026-08-06 01:41:13.679294,4.0,Normal
3992,3990,Blue Dart,TRK-00003990,Delivered,2015-11-27,2015-12-02,2015-12-03,38.58,2026-08-06 01:41:13.679294,6.0,Normal
3993,3991,Fedex,TRK-00003991,Delivered,2015-11-05,2015-11-09,2015-11-09,41.04,2026-08-06 01:41:13.679294,4.0,Normal
3994,3992,Fedex,TRK-00003992,Delivered,2016-05-03,2016-05-08,2016-05-09,40.41,2026-08-06 01:41:13.679294,6.0,Normal
3995,3993,Fedex,TRK-00003993,Delivered,2016-05-03,2016-05-06,2016-05-06,37.4,2026-08-06 01:41:13.679294,3.0,Fast
3996,3994,Delhivery,TRK-00003994,Delivered,2016-05-02,2016-05-06,2016-05-06,21.91,2026-08-06 01:41:13.679294,4.0,Normal
3997,3995,Dhl,TRK-00003995,Delivered,2016-03-08,2016-03-11,2016-03-11,37.15,2026-08-06 01:41:13.679294,3.0,Fast
3998,3996,Xpressbees,TRK-00003996,Delivered,2016-03-08,2016-03-11,2016-03-11,44.61,2026-08-06 01:41:13.679294,3.0,Fast
3999,3997,Ups,TRK-00003997,Delivered,2016-03-08,2016-03-12,2016-03-12,14.72,2026-08-06 01:41:13.679294,4.0,Normal
4000,3998,Dhl,TRK-00003998,Delivered,2016-03-10,2016-03-14,2016-03-14,46.7,2026-08-06 01:41:13.679294,4.0,Normal
4001,3999,Ups,TRK-00003999,Delivered,2016-03-08,2016-03-11,2016-03-11,47.88,2026-08-06 01:41:13.679294,3.0,Fast
4002,4000,Delhivery,TRK-00004000,Shipped,2016-07-18,2016-07-23,,17.83,2026-08-06 01:41:13.679294,,Delayed
4003,4001,Dhl,TRK-00004001,Delivered,2015-10-13,2015-10-18,2015-10-18,24.12,2026-08-06 01:41:13.679294,5.0,Normal
4004,4002,Xpressbees,TRK-00004002,Delivered,2015-10-11,2015-10-14,2015-10-14,11.49,2026-08-06 01:41:13.679294,3.0,Fast
4005,4003,Blue Dart,TRK-00004003,Delivered,2017-03-03,2017-03-08,2017-03-08,47.02,2026-08-06 01:41:13.679294,5.0,Normal
4006,4004,Fedex,TRK-00004004,Delivered,2017-03-05,2017-03-10,2017-03-10,32.16,2026-08-06 01:41:13.679294,5.0,Normal
4007,4005,Fedex,TRK-00004005,Delivered,2017-03-04,2017-03-08,2017-03-08,11.16,2026-08-06 01:41:13.679294,4.0,Normal
4008,4006,Xpressbees,TRK-00004006,Delivered,2016-12-12,2016-12-16,2016-12-16,31.96,2026-08-06 01:41:13.679294,4.0,Normal
4009,4007,Blue Dart,TRK-00004007,Delivered,2016-12-10,2016-12-14,2016-12-14,41.98,2026-08-06 01:41:13.679294,4.0,Normal
4010,4008,Blue Dart,TRK-00004008,Delivered,2016-12-12,2016-12-15,2016-12-15,44.87,2026-08-06 01:41:13.679294,3.0,Fast
4011,4009,Delhivery,TRK-00004009,Delivered,2016-12-20,2016-12-25,2016-12-25,46.57,2026-08-06 01:41:13.679294,5.0,Normal
4012,4010,Delhivery,TRK-00004010,Delivered,2018-01-01,2018-01-05,2018-01-05,42.96,2026-08-06 01:41:13.679294,4.0,Normal
4013,4011,Blue Dart,TRK-00004011,Delivered,2018-11-21,2018-11-24,2018-11-24,27.27,2026-08-06 01:41:13.679294,3.0,Fast
4014,4012,Ups,TRK-00004012,Delivered,2018-11-22,2018-11-27,2018-11-27,29.51,2026-08-06 01:41:13.679294,5.0,Normal
4015,4013,Fedex,TRK-00004013,Delivered,2016-12-23,2016-12-26,2016-12-26,11.92,2026-08-06 01:41:13.679294,3.0,Fast
4016,4014,Delhivery,TRK-00004014,Delivered,2016-08-25,2016-08-29,2016-08-29,11.82,2026-08-06 01:41:13.679294,4.0,Normal
4017,4015,Dhl,TRK-00004015,Delivered,2016-08-24,2016-08-29,2016-08-29,39.87,2026-08-06 01:41:13.679294,5.0,Normal
4018,4016,Xpressbees,TRK-00004016,Delivered,2016-08-25,2016-08-28,2016-08-28,10.66,2026-08-06 01:41:13.679294,3.0,Fast
4019,4017,Ups,TRK-00004017,Delivered,2016-08-25,2016-08-30,2016-08-30,33.36,2026-08-06 01:41:13.679294,5.0,Normal
