transport_id,order_row_id,carrier_name,tracking_number,shipment_status,dispatch_date,estimated_delivery_date,actual_delivery_date,delivery_cost,created_at
5311,5310,Ups,TRK-00005310,Delivered,2018-11-19,2018-11-22,2018-11-22,21.7,2026-08-06 01:41:13.679294
5312,5311,Delhivery,TRK-00005311,Delivered,2018-11-19,2018-11-22,2018-11-22,13.39,2026-08-06 01:41:13.679294
5313,5312,Xpressbees,TRK-00005312,Delivered,2017-08-22,2017-08-27,2017-08-27,46.93,2026-08-06 01:41:13.679294
5314,5313,Xpressbees,TRK-00005313,Delivered,2017-08-22,2017-08-25,2017-08-26,27.77,2026-08-06 01:41:13.679294
5315,5314,Delhivery,TRK-00005314,Delivered,2018-05-02,2018-05-06,2018-05-06,20.83,2026-08-06 01:41:13.679294
5316,5315,Fedex,TRK-00005315,Delivered,2018-05-01,2018-05-05,2018-05-05,41.01,2026-08-06 01:41:13.679294
5317,5316,Xpressbees,TRK-00005316,Delivered,2017-05-04,2017-05-09,2017-05-09,20.25,2026-08-06 01:41:13.679294
5318,5317,Fedex,TRK-00005317,Delivered,2018-10-02,2018-10-05,2018-10-05,10.49,2026-08-06 01:41:13.679294
5319,5318,Fedex,TRK-00005318,Delivered,2018-10-02,2018-10-06,2018-10-06,13.14,2026-08-06 01:41:13.679294
5320,5319,Fedex,TRK-00005319,Delivered,2018-10-03,2018-10-06,2018-10-06,15.8,2026-08-06 01:41:13.679294
5321,5320,Ups,TRK-00005320,Delivered,2018-10-04,2018-10-08,2018-10-09,30.21,2026-08-06 01:41:13.679294
5322,5321,Delhivery,TRK-00005321,Delivered,2018-10-03,2018-10-08,2018-10-08,22.42,2026-08-06 01:41:13.679294
5323,5322,Ups,TRK-00005322,Delivered,2018-10-02,2018-10-05,2018-10-05,47.7,2026-08-06 01:41:13.679294
5324,5323,Fedex,TRK-00005323,Delivered,2018-10-04,2018-10-07,2018-10-08,25.84,2026-08-06 01:41:13.679294
5325,5324,Delhivery,TRK-00005324,Delivered,2018-09-19,2018-09-23,2018-09-23,48.98,2026-08-06 01:41:13.679294
5326,5325,Delhivery,TRK-00005325,Delivered,2016-12-05,2016-12-10,2016-12-10,16.85,2026-08-06 01:41:13.679294
5327,5326,Delhivery,TRK-00005326,Delivered,2016-12-05,2016-12-09,2016-12-09,14.89,2026-08-06 01:41:13.679294
5328,5327,Delhivery,TRK-00005327,Delivered,2016-01-17,2016-01-20,2016-01-20,49.34,2026-08-06 01:41:13.679294
5329,5328,Blue Dart,TRK-00005328,Delivered,2015-01-08,2015-01-11,2015-01-11,46.5,2026-08-06 01:41:13.679294
5330,5329,Fedex,TRK-00005329,Delivered,2016-03-06,2016-03-09,2016-03-09,18.39,2026-08-06 01:41:13.679294
5331,5330,Fedex,TRK-00005330,Delivered,2017-12-25,2017-12-28,2017-12-28,12.9,2026-08-06 01:41:13.679294
5332,5331,Fedex,TRK-00005331,Delivered,2017-09-04,2017-09-08,2017-09-08,41.53,2026-08-06 01:41:13.679294
5333,5332,Dhl,TRK-00005332,Delivered,2017-09-04,2017-09-07,2017-09-07,37.25,2026-08-06 01:41:13.679294
5334,5333,Xpressbees,TRK-00005333,Delivered,2017-09-05,2017-09-08,2017-09-08,32.05,2026-08-06 01:41:13.679294
5335,5334,Xpressbees,TRK-00005334,Delivered,2015-08-28,2015-08-31,2015-08-31,48.42,2026-08-06 01:41:13.679294
5336,5335,Xpressbees,TRK-00005335,Delivered,2015-08-28,2015-08-31,2015-08-31,45.58,2026-08-06 01:41:13.679294
5337,5336,Dhl,TRK-00005336,Delivered,2015-08-26,2015-08-30,2015-08-30,38.35,2026-08-06 01:41:13.679294
5338,5337,Xpressbees,TRK-00005337,In Transit,2016-05-23,2016-05-28,,28.01,2026-08-06 01:41:13.679294
5339,5338,Ups,TRK-00005338,Delivered,2018-10-17,2018-10-20,2018-10-20,18.64,2026-08-06 01:41:13.679294
5340,5339,Xpressbees,TRK-00005339,Delivered,2016-11-11,2016-11-16,2016-11-17,20.26,2026-08-06 01:41:13.679294
5341,5340,Delhivery,TRK-00005340,Delivered,2016-11-11,2016-11-14,2016-11-14,14.83,2026-08-06 01:41:13.679294
5342,5341,Delhivery,TRK-00005341,Delivered,2016-11-10,2016-11-15,2016-11-15,48.78,2026-08-06 01:41:13.679294
5343,5342,Blue Dart,TRK-00005342,Delivered,2016-11-10,2016-11-15,2016-11-16,49.39,2026-08-06 01:41:13.679294
5344,5343,Dhl,TRK-00005343,Delivered,2015-11-22,2015-11-25,2015-11-25,25.33,2026-08-06 01:41:13.679294
5345,5344,Xpressbees,TRK-00005344,Delivered,2015-11-21,2015-11-25,2015-11-25,24.99,2026-08-06 01:41:13.679294
5346,5345,Blue Dart,TRK-00005345,Delivered,2016-10-13,2016-10-17,2016-10-18,24.22,2026-08-06 01:41:13.679294
5347,5346,Xpressbees,TRK-00005346,Delivered,2018-03-23,2018-03-27,2018-03-27,45.34,2026-08-06 01:41:13.679294
5348,5347,Fedex,TRK-00005347,Delivered,2018-03-22,2018-03-25,2018-03-25,26.71,2026-08-06 01:41:13.679294
5349,5348,Fedex,TRK-00005348,Delivered,2018-03-21,2018-03-26,2018-03-26,49.24,2026-08-06 01:41:13.679294
5350,5349,Dhl,TRK-00005349,Delivered,2016-01-06,2016-01-09,2016-01-10,20.94,2026-08-06 01:41:13.679294
5351,5350,Delhivery,TRK-00005350,Delivered,2016-01-04,2016-01-09,2016-01-09,30.19,2026-08-06 01:41:13.679294
5352,5351,Fedex,TRK-00005351,Delivered,2018-12-11,2018-12-14,2018-12-14,28.15,2026-08-06 01:41:13.679294
5353,5352,Fedex,TRK-00005352,In Transit,2017-09-07,2017-09-12,,31.79,2026-08-06 01:41:13.679294
5354,5353,Ups,TRK-00005353,Shipped,2017-09-07,2017-09-11,,11.16,2026-08-06 01:41:13.679294
5355,5354,Blue Dart,TRK-00005354,In Transit,2017-09-05,2017-09-09,,34.16,2026-08-06 01:41:13.679294
5356,5355,Delhivery,TRK-00005355,Delivered,2015-05-15,2015-05-18,2015-05-19,43.84,2026-08-06 01:41:13.679294
5357,5356,Dhl,TRK-00005356,Delivered,2015-05-13,2015-05-18,2015-05-18,10.63,2026-08-06 01:41:13.679294
5358,5357,Blue Dart,TRK-00005357,Delivered,2017-09-29,2017-10-02,2017-10-02,45.55,2026-08-06 01:41:13.679294
5359,5358,Blue Dart,TRK-00005358,Delivered,2015-08-05,2015-08-09,2015-08-09,45.19,2026-08-06 01:41:13.679294
5360,5359,Delhivery,TRK-00005359,Delivered,2015-08-07,2015-08-10,2015-08-10,25.21,2026-08-06 01:41:13.679294
5361,5360,Fedex,TRK-00005360,Delivered,2015-08-07,2015-08-11,2015-08-11,34.47,2026-08-06 01:41:13.679294
5362,5361,Fedex,TRK-00005361,Delivered,2018-04-14,2018-04-19,2018-04-19,12.87,2026-08-06 01:41:13.679294
5363,5362,Ups,TRK-00005362,Delivered,2018-06-10,2018-06-14,2018-06-15,17.48,2026-08-06 01:41:13.679294
5364,5363,Delhivery,TRK-00005363,Delivered,2017-12-30,2018-01-04,2018-01-04,37.64,2026-08-06 01:41:13.679294
5365,5364,Dhl,TRK-00005364,Delivered,2017-12-31,2018-01-04,2018-01-04,22.77,2026-08-06 01:41:13.679294
5366,5365,Fedex,TRK-00005365,Delivered,2015-01-18,2015-01-23,2015-01-23,11.31,2026-08-06 01:41:13.679294
5367,5366,Fedex,TRK-00005366,Delivered,2017-11-22,2017-11-25,2017-11-25,19.64,2026-08-06 01:41:13.679294
5368,5367,Dhl,TRK-00005367,Delivered,2018-06-10,2018-06-13,2018-06-13,19.09,2026-08-06 01:41:13.679294
5369,5368,Ups,TRK-00005368,In Transit,2018-06-12,2018-06-15,,15.49,2026-08-06 01:41:13.679294
5370,5369,Ups,TRK-00005369,Delivered,2018-06-10,2018-06-13,2018-06-13,36.18,2026-08-06 01:41:13.679294
5371,5370,Fedex,TRK-00005370,Delivered,2018-09-10,2018-09-15,2018-09-15,27.98,2026-08-06 01:41:13.679294
5372,5371,Xpressbees,TRK-00005371,Delivered,2018-04-09,2018-04-12,2018-04-12,29.06,2026-08-06 01:41:13.679294
5373,5372,Fedex,TRK-00005372,Delivered,2018-04-08,2018-04-12,2018-04-12,27.35,2026-08-06 01:41:13.679294
5374,5373,Fedex,TRK-00005373,Delivered,2016-10-26,2016-10-29,2016-10-29,40.71,2026-08-06 01:41:13.679294
5375,5374,Delhivery,TRK-00005374,Delivered,2016-10-26,2016-10-31,2016-10-31,30.36,2026-08-06 01:41:13.679294
5376,5375,Fedex,TRK-00005375,Delivered,2016-10-25,2016-10-29,2016-10-29,18.94,2026-08-06 01:41:13.679294
5377,5376,Delhivery,TRK-00005376,Delivered,2018-05-28,2018-05-31,2018-05-31,38.19,2026-08-06 01:41:13.679294
5378,5377,Ups,TRK-00005377,In Transit,2018-05-29,2018-06-03,,34.71,2026-08-06 01:41:13.679294
5379,5378,Blue Dart,TRK-00005378,In Transit,2015-12-07,2015-12-12,,42.71,2026-08-06 01:41:13.679294
5380,5379,Dhl,TRK-00005379,Delivered,2015-12-07,2015-12-11,2015-12-11,44.63,2026-08-06 01:41:13.679294
5381,5380,Fedex,TRK-00005380,Delivered,2017-08-16,2017-08-21,2017-08-21,48.55,2026-08-06 01:41:13.679294
5382,5381,Dhl,TRK-00005381,Delivered,2017-08-15,2017-08-20,2017-08-21,22.72,2026-08-06 01:41:13.679294
5383,5382,Fedex,TRK-00005382,In Transit,2017-09-07,2017-09-10,,45.87,2026-08-06 01:41:13.679294
5384,5383,Blue Dart,TRK-00005383,Delivered,2017-09-05,2017-09-10,2017-09-10,41.56,2026-08-06 01:41:13.679294
5385,5384,Dhl,TRK-00005384,Delivered,2017-09-06,2017-09-09,2017-09-10,16.87,2026-08-06 01:41:13.679294
5386,5385,Ups,TRK-00005385,Delivered,2018-06-28,2018-07-02,2018-07-02,42.45,2026-08-06 01:41:13.679294
5387,5386,Dhl,TRK-00005386,Delivered,2018-06-26,2018-06-29,2018-06-29,22.64,2026-08-06 01:41:13.679294
5388,5387,Blue Dart,TRK-00005387,Delivered,2018-03-14,2018-03-18,2018-03-18,40.35,2026-08-06 01:41:13.679294
5389,5388,Dhl,TRK-00005388,Delivered,2018-02-19,2018-02-24,2018-02-24,19.65,2026-08-06 01:41:13.679294
5390,5389,Xpressbees,TRK-00005389,Delivered,2018-02-18,2018-02-23,2018-02-23,39.92,2026-08-06 01:41:13.679294
5391,5390,Blue Dart,TRK-00005390,Delivered,2018-02-18,2018-02-21,2018-02-21,26.16,2026-08-06 01:41:13.679294
5392,5391,Delhivery,TRK-00005391,Delivered,2018-11-11,2018-11-16,2018-11-16,21.79,2026-08-06 01:41:13.679294
5393,5392,Ups,TRK-00005392,Delivered,2015-11-19,2015-11-24,2015-11-24,44.7,2026-08-06 01:41:13.679294
5394,5393,Fedex,TRK-00005393,Delivered,2015-11-21,2015-11-25,2015-11-25,19.11,2026-08-06 01:41:13.679294
5395,5394,Blue Dart,TRK-00005394,Delivered,2015-11-19,2015-11-22,2015-11-22,28.24,2026-08-06 01:41:13.679294
5396,5395,Delhivery,TRK-00005395,Delivered,2015-11-20,2015-11-25,2015-11-25,24.3,2026-08-06 01:41:13.679294
5397,5396,Dhl,TRK-00005396,Delivered,2015-11-19,2015-11-24,2015-11-24,11.25,2026-08-06 01:41:13.679294
5398,5397,Xpressbees,TRK-00005397,Delivered,2017-09-24,2017-09-27,2017-09-27,17.89,2026-08-06 01:41:13.679294
5399,5398,Fedex,TRK-00005398,Delivered,2017-11-20,2017-11-23,2017-11-23,43.06,2026-08-06 01:41:13.679294
5400,5399,Blue Dart,TRK-00005399,Delivered,2017-09-29,2017-10-03,2017-10-03,17.89,2026-08-06 01:41:13.679294
5401,5400,Ups,TRK-00005400,Delivered,2017-04-09,2017-04-14,2017-04-15,36.98,2026-08-06 01:41:13.679294
5402,5401,Xpressbees,TRK-00005401,Delivered,2018-09-21,2018-09-24,2018-09-25,12.15,2026-08-06 01:41:13.679294
5403,5402,Delhivery,TRK-00005402,Delivered,2018-09-23,2018-09-28,2018-09-28,14.81,2026-08-06 01:41:13.679294
5404,5403,Delhivery,TRK-00005403,Delivered,2018-08-25,2018-08-30,2018-08-30,45.76,2026-08-06 01:41:13.679294
5405,5404,Xpressbees,TRK-00005404,Delivered,2018-08-25,2018-08-30,2018-08-30,49.56,2026-08-06 01:41:13.679294
5406,5405,Delhivery,TRK-00005405,Delivered,2017-02-24,2017-02-28,2017-02-28,35.01,2026-08-06 01:41:13.679294
5407,5406,Fedex,TRK-00005406,Delivered,2017-02-24,2017-03-01,2017-03-01,32.28,2026-08-06 01:41:13.679294
5408,5407,Delhivery,TRK-00005407,Delivered,2017-02-23,2017-02-28,2017-02-28,15.3,2026-08-06 01:41:13.679294
5409,5408,Fedex,TRK-00005408,Delivered,2018-12-10,2018-12-13,2018-12-13,32.45,2026-08-06 01:41:13.679294
5410,5409,Xpressbees,TRK-00005409,Delivered,2018-12-09,2018-12-14,2018-12-14,42.86,2026-08-06 01:41:13.679294
5411,5410,Xpressbees,TRK-00005410,Delivered,2018-12-10,2018-12-15,2018-12-15,16.45,2026-08-06 01:41:13.679294
5412,5411,Xpressbees,TRK-00005411,Delivered,2018-12-09,2018-12-14,2018-12-14,39.46,2026-08-06 01:41:13.679294
5413,5412,Ups,TRK-00005412,Delivered,2018-09-18,2018-09-22,2018-09-22,16.44,2026-08-06 01:41:13.679294
5414,5413,Fedex,TRK-00005413,Delivered,2018-09-19,2018-09-23,2018-09-23,29.94,2026-08-06 01:41:13.679294
5415,5414,Delhivery,TRK-00005414,Delivered,2017-09-12,2017-09-15,2017-09-15,26.89,2026-08-06 01:41:13.679294
5416,5415,Blue Dart,TRK-00005415,Delivered,2018-09-23,2018-09-27,2018-09-27,40.62,2026-08-06 01:41:13.679294
5417,5416,Delhivery,TRK-00005416,Delivered,2018-09-24,2018-09-29,2018-09-29,46.33,2026-08-06 01:41:13.679294
5418,5417,Delhivery,TRK-00005417,Delivered,2018-09-23,2018-09-26,2018-09-26,17.68,2026-08-06 01:41:13.679294
5419,5418,Delhivery,TRK-00005418,Delivered,2015-10-06,2015-10-10,2015-10-10,46.13,2026-08-06 01:41:13.679294
5420,5419,Delhivery,TRK-00005419,Delivered,2016-10-24,2016-10-28,2016-10-28,28.66,2026-08-06 01:41:13.679294
5421,5420,Delhivery,TRK-00005420,Delivered,2016-10-23,2016-10-27,2016-10-28,31.07,2026-08-06 01:41:13.679294
5422,5421,Blue Dart,TRK-00005421,Delivered,2017-03-31,2017-04-03,2017-04-03,13.44,2026-08-06 01:41:13.679294
5423,5422,Blue Dart,TRK-00005422,Delivered,2017-03-31,2017-04-04,2017-04-04,43.87,2026-08-06 01:41:13.679294
5424,5423,Delhivery,TRK-00005423,Delivered,2017-12-29,2018-01-02,2018-01-02,27.57,2026-08-06 01:41:13.679294
5425,5424,Blue Dart,TRK-00005424,Delivered,2018-11-05,2018-11-08,2018-11-08,13.03,2026-08-06 01:41:13.679294
5426,5425,Xpressbees,TRK-00005425,Delivered,2018-01-22,2018-01-27,2018-01-27,25.87,2026-08-06 01:41:13.679294
5427,5426,Dhl,TRK-00005426,Delivered,2017-12-03,2017-12-08,2017-12-08,12.89,2026-08-06 01:41:13.679294
5428,5427,Fedex,TRK-00005427,Delivered,2017-12-03,2017-12-06,2017-12-06,30.16,2026-08-06 01:41:13.679294
5429,5428,Blue Dart,TRK-00005428,Delivered,2017-06-15,2017-06-19,2017-06-19,21.76,2026-08-06 01:41:13.679294
5430,5429,Dhl,TRK-00005429,In Transit,2017-09-04,2017-09-09,,26.56,2026-08-06 01:41:13.679294
5431,5430,Xpressbees,TRK-00005430,Delivered,2015-09-05,2015-09-10,2015-09-10,45.56,2026-08-06 01:41:13.679294
5432,5431,Fedex,TRK-00005431,Delivered,2018-10-22,2018-10-25,2018-10-25,44.86,2026-08-06 01:41:13.679294
5433,5432,Fedex,TRK-00005432,Delivered,2018-10-22,2018-10-25,2018-10-25,42.63,2026-08-06 01:41:13.679294
5434,5433,Xpressbees,TRK-00005433,Delivered,2018-10-22,2018-10-25,2018-10-25,12.12,2026-08-06 01:41:13.679294
5435,5434,Xpressbees,TRK-00005434,Delivered,2018-04-25,2018-04-28,2018-04-28,38.3,2026-08-06 01:41:13.679294
5436,5435,Fedex,TRK-00005435,Delivered,2016-10-20,2016-10-24,2016-10-24,16.98,2026-08-06 01:41:13.679294
5437,5436,Blue Dart,TRK-00005436,Delivered,2016-10-19,2016-10-24,2016-10-25,31.87,2026-08-06 01:41:13.679294
5438,5437,Fedex,TRK-00005437,Delivered,2015-07-07,2015-07-10,2015-07-10,25.87,2026-08-06 01:41:13.679294
5439,5438,Fedex,TRK-00005438,Delivered,2015-07-06,2015-07-10,2015-07-10,40.31,2026-08-06 01:41:13.679294
5440,5439,Xpressbees,TRK-00005439,Delivered,2015-07-06,2015-07-10,2015-07-10,41.97,2026-08-06 01:41:13.679294
5441,5440,Xpressbees,TRK-00005440,Delivered,2017-04-04,2017-04-08,2017-04-08,24.67,2026-08-06 01:41:13.679294
5442,5441,Delhivery,TRK-00005441,Delivered,2018-11-14,2018-11-17,2018-11-17,29.57,2026-08-06 01:41:13.679294
5443,5442,Blue Dart,TRK-00005442,Delivered,2018-09-11,2018-09-15,2018-09-15,45.43,2026-08-06 01:41:13.679294
5444,5443,Xpressbees,TRK-00005443,Delivered,2016-04-18,2016-04-21,2016-04-21,31.39,2026-08-06 01:41:13.679294
5445,5444,Fedex,TRK-00005444,Delivered,2016-04-17,2016-04-20,2016-04-20,38.08,2026-08-06 01:41:13.679294
5446,5445,Xpressbees,TRK-00005445,Delivered,2016-04-17,2016-04-22,2016-04-22,30.83,2026-08-06 01:41:13.679294
5447,5446,Fedex,TRK-00005446,Delivered,2017-07-26,2017-07-30,2017-07-30,43.6,2026-08-06 01:41:13.679294
5448,5447,Dhl,TRK-00005447,Delivered,2017-08-27,2017-09-01,2017-09-01,16.52,2026-08-06 01:41:13.679294
5449,5448,Dhl,TRK-00005448,Delivered,2017-08-26,2017-08-30,2017-08-30,35.43,2026-08-06 01:41:13.679294
5450,5449,Blue Dart,TRK-00005449,Delivered,2015-09-13,2015-09-17,2015-09-17,41.7,2026-08-06 01:41:13.679294
5451,5450,Delhivery,TRK-00005450,Delivered,2015-09-13,2015-09-16,2015-09-16,35.82,2026-08-06 01:41:13.679294
5452,5451,Dhl,TRK-00005451,Delivered,2015-09-13,2015-09-17,2015-09-17,14.71,2026-08-06 01:41:13.679294
5453,5452,Ups,TRK-00005452,Delivered,2015-09-14,2015-09-18,2015-09-18,21.96,2026-08-06 01:41:13.679294
5454,5453,Blue Dart,TRK-00005453,Delivered,2017-07-24,2017-07-27,2017-07-27,41.86,2026-08-06 01:41:13.679294
5455,5454,Xpressbees,TRK-00005454,Delivered,2018-05-21,2018-05-26,2018-05-26,41.63,2026-08-06 01:41:13.679294
5456,5455,Dhl,TRK-00005455,Delivered,2018-04-30,2018-05-05,2018-05-05,46.99,2026-08-06 01:41:13.679294
5457,5456,Dhl,TRK-00005456,Delivered,2018-04-29,2018-05-04,2018-05-04,15.03,2026-08-06 01:41:13.679294
5458,5457,Delhivery,TRK-00005457,Delivered,2018-12-31,2019-01-03,2019-01-03,16.5,2026-08-06 01:41:13.679294
5459,5458,Dhl,TRK-00005458,Delivered,2018-12-29,2019-01-03,2019-01-03,14.13,2026-08-06 01:41:13.679294
5460,5459,Xpressbees,TRK-00005459,Delivered,2018-09-05,2018-09-10,2018-09-10,23.91,2026-08-06 01:41:13.679294
5461,5460,Fedex,TRK-00005460,Delivered,2018-09-05,2018-09-08,2018-09-08,24.55,2026-08-06 01:41:13.679294
5462,5461,Dhl,TRK-00005461,Delivered,2015-03-23,2015-03-27,2015-03-28,32.45,2026-08-06 01:41:13.679294
5463,5462,Xpressbees,TRK-00005462,Delivered,2018-09-29,2018-10-02,2018-10-02,42.36,2026-08-06 01:41:13.679294
5464,5463,Delhivery,TRK-00005463,In Transit,2015-01-21,2015-01-25,,11.98,2026-08-06 01:41:13.679294
5465,5464,Delhivery,TRK-00005464,Delivered,2015-01-21,2015-01-25,2015-01-25,16.85,2026-08-06 01:41:13.679294
5466,5465,Delhivery,TRK-00005465,Delivered,2015-01-20,2015-01-23,2015-01-23,16.51,2026-08-06 01:41:13.679294
5467,5466,Fedex,TRK-00005466,Delivered,2015-01-20,2015-01-23,2015-01-23,31.64,2026-08-06 01:41:13.679294
5468,5467,Blue Dart,TRK-00005467,In Transit,2015-02-15,2015-02-20,,22.03,2026-08-06 01:41:13.679294
5469,5468,Blue Dart,TRK-00005468,Delivered,2017-06-09,2017-06-13,2017-06-14,33.83,2026-08-06 01:41:13.679294
5470,5469,Blue Dart,TRK-00005469,Delivered,2015-09-27,2015-10-01,2015-10-01,46.03,2026-08-06 01:41:13.679294
5471,5470,Blue Dart,TRK-00005470,Delivered,2015-09-28,2015-10-03,2015-10-03,47.7,2026-08-06 01:41:13.679294
5472,5471,Dhl,TRK-00005471,Delivered,2017-05-31,2017-06-04,2017-06-04,18.58,2026-08-06 01:41:13.679294
5473,5472,Ups,TRK-00005472,Delivered,2018-12-19,2018-12-22,2018-12-22,28.23,2026-08-06 01:41:13.679294
5474,5473,Ups,TRK-00005473,Delivered,2018-12-20,2018-12-24,2018-12-24,18.87,2026-08-06 01:41:13.679294
5475,5474,Fedex,TRK-00005474,In Transit,2018-12-21,2018-12-24,,26.86,2026-08-06 01:41:13.679294
5476,5475,Delhivery,TRK-00005475,Delivered,2018-12-26,2018-12-30,2018-12-30,47.88,2026-08-06 01:41:13.679294
5477,5476,Ups,TRK-00005476,Delivered,2018-06-17,2018-06-22,2018-06-22,31.06,2026-08-06 01:41:13.679294
5478,5477,Fedex,TRK-00005477,Delivered,2018-06-16,2018-06-19,2018-06-19,40.48,2026-08-06 01:41:13.679294
5479,5478,Delhivery,TRK-00005478,Delivered,2018-06-15,2018-06-18,2018-06-18,35.33,2026-08-06 01:41:13.679294
5480,5479,Delhivery,TRK-00005479,Delivered,2017-11-21,2017-11-25,2017-11-26,42.0,2026-08-06 01:41:13.679294
5481,5480,Blue Dart,TRK-00005480,Delivered,2015-03-31,2015-04-05,2015-04-06,15.66,2026-08-06 01:41:13.679294
5482,5481,Dhl,TRK-00005481,Delivered,2018-10-08,2018-10-11,2018-10-11,36.23,2026-08-06 01:41:13.679294
5483,5482,Delhivery,TRK-00005482,Delivered,2018-10-10,2018-10-14,2018-10-15,15.13,2026-08-06 01:41:13.679294
5484,5483,Delhivery,TRK-00005483,In Transit,2018-10-10,2018-10-13,,39.28,2026-08-06 01:41:13.679294
5485,5484,Xpressbees,TRK-00005484,Delivered,2018-10-09,2018-10-12,2018-10-13,31.77,2026-08-06 01:41:13.679294
5486,5485,Xpressbees,TRK-00005485,Delivered,2018-01-31,2018-02-05,2018-02-05,35.37,2026-08-06 01:41:13.679294
5487,5486,Ups,TRK-00005486,Delivered,2015-12-14,2015-12-18,2015-12-18,20.46,2026-08-06 01:41:13.679294
5488,5487,Xpressbees,TRK-00005487,Delivered,2016-10-25,2016-10-30,2016-10-30,49.89,2026-08-06 01:41:13.679294
5489,5488,Fedex,TRK-00005488,Delivered,2018-04-01,2018-04-06,2018-04-06,19.38,2026-08-06 01:41:13.679294
5490,5489,Dhl,TRK-00005489,Delivered,2018-04-03,2018-04-07,2018-04-07,17.72,2026-08-06 01:41:13.679294
5491,5490,Ups,TRK-00005490,Delivered,2018-04-01,2018-04-05,2018-04-05,44.2,2026-08-06 01:41:13.679294
5492,5491,Fedex,TRK-00005491,Delivered,2018-04-01,2018-04-04,2018-04-04,33.42,2026-08-06 01:41:13.679294
5493,5492,Ups,TRK-00005492,In Transit,2018-01-27,2018-01-31,,20.34,2026-08-06 01:41:13.679294
5494,5493,Blue Dart,TRK-00005493,Delivered,2015-11-29,2015-12-02,2015-12-03,22.1,2026-08-06 01:41:13.679294
5495,5494,Fedex,TRK-00005494,Delivered,2015-11-28,2015-12-02,2015-12-02,26.01,2026-08-06 01:41:13.679294
5496,5495,Ups,TRK-00005495,Delivered,2015-11-29,2015-12-04,2015-12-04,21.43,2026-08-06 01:41:13.679294
5497,5496,Blue Dart,TRK-00005496,Delivered,2016-09-04,2016-09-08,2016-09-10,17.76,2026-08-06 01:41:13.679294
5498,5497,Delhivery,TRK-00005497,Delivered,2018-06-12,2018-06-17,2018-06-17,18.53,2026-08-06 01:41:13.679294
5499,5498,Dhl,TRK-00005498,Delivered,2018-07-15,2018-07-19,2018-07-19,35.58,2026-08-06 01:41:13.679294
5500,5499,Blue Dart,TRK-00005499,Delivered,2018-07-16,2018-07-20,2018-07-20,29.61,2026-08-06 01:41:13.679294
5501,5500,Delhivery,TRK-00005500,Delivered,2018-07-17,2018-07-21,2018-07-22,46.92,2026-08-06 01:41:13.679294
5502,5501,Xpressbees,TRK-00005501,Delivered,2018-07-16,2018-07-19,2018-07-19,31.29,2026-08-06 01:41:13.679294
5503,5502,Fedex,TRK-00005502,Delivered,2018-07-16,2018-07-19,2018-07-19,22.69,2026-08-06 01:41:13.679294
5504,5503,Delhivery,TRK-00005503,Delivered,2018-11-02,2018-11-07,2018-11-07,32.42,2026-08-06 01:41:13.679294
5505,5504,Dhl,TRK-00005504,Delivered,2018-11-02,2018-11-07,2018-11-07,30.4,2026-08-06 01:41:13.679294
5506,5505,Dhl,TRK-00005505,Delivered,2018-11-03,2018-11-06,2018-11-06,10.07,2026-08-06 01:41:13.679294
5507,5506,Fedex,TRK-00005506,Delivered,2018-11-02,2018-11-06,2018-11-06,15.99,2026-08-06 01:41:13.679294
5508,5507,Delhivery,TRK-00005507,Delivered,2017-10-09,2017-10-12,2017-10-13,25.0,2026-08-06 01:41:13.679294
5509,5508,Delhivery,TRK-00005508,Delivered,2017-04-10,2017-04-14,2017-04-14,14.54,2026-08-06 01:41:13.679294
5510,5509,Fedex,TRK-00005509,Delivered,2016-10-08,2016-10-12,2016-10-12,38.47,2026-08-06 01:41:13.679294
5511,5510,Xpressbees,TRK-00005510,Delivered,2018-05-17,2018-05-20,2018-05-20,41.33,2026-08-06 01:41:13.679294
5512,5511,Ups,TRK-00005511,Delivered,2018-05-16,2018-05-19,2018-05-19,36.45,2026-08-06 01:41:13.679294
5513,5512,Xpressbees,TRK-00005512,Delivered,2015-02-26,2015-03-02,2015-03-02,10.69,2026-08-06 01:41:13.679294
5514,5513,Delhivery,TRK-00005513,Delivered,2015-02-25,2015-02-28,2015-02-28,33.88,2026-08-06 01:41:13.679294
5515,5514,Xpressbees,TRK-00005514,Delivered,2016-05-31,2016-06-04,2016-06-04,23.99,2026-08-06 01:41:13.679294
5516,5515,Blue Dart,TRK-00005515,Delivered,2016-05-30,2016-06-04,2016-06-04,14.32,2026-08-06 01:41:13.679294
5517,5516,Fedex,TRK-00005516,Delivered,2016-05-31,2016-06-04,2016-06-04,46.87,2026-08-06 01:41:13.679294
5518,5517,Fedex,TRK-00005517,Delivered,2017-11-18,2017-11-22,2017-11-22,24.9,2026-08-06 01:41:13.679294
5519,5518,Delhivery,TRK-00005518,Delivered,2018-12-06,2018-12-11,2018-12-12,20.84,2026-08-06 01:41:13.679294
5520,5519,Xpressbees,TRK-00005519,Delivered,2018-12-06,2018-12-09,2018-12-09,15.5,2026-08-06 01:41:13.679294
5521,5520,Fedex,TRK-00005520,Delivered,2018-12-04,2018-12-08,2018-12-08,46.88,2026-08-06 01:41:13.679294
5522,5521,Fedex,TRK-00005521,Delivered,2018-12-05,2018-12-09,2018-12-09,49.75,2026-08-06 01:41:13.679294
